iter	Passed	Remaining
4776	58436	2727
4777	58449	2715
4778	58460	2703
4779	58474	2691
4780	58487	2679
4781	58500	2666
4782	58512	2654
4783	58523	2642
4784	58536	2630
4785	58548	2617
4786	58562	2605
4787	58575	2593
4788	58590	2581
4789	58604	2569
4790	58618	2557
4791	58631	2544
4792	58646	2532
4793	58662	2520
4794	58677	2508
4795	58692	2496
4796	58706	2484
4797	58718	2472
4798	58729	2459
4799	58739	2447
4800	58750	2435
4801	58763	2422
4802	58774	2410
4803	58787	2398
4804	58799	2386
4805	58812	2374
4806	58825	2361
4807	58838	2349
4808	58851	2337
4809	58863	2325
4810	58875	2312
4811	58888	2300
4812	58901	2288
4813	58914	2276
4814	58926	2264
4815	58939	2251
4816	58952	2239
4817	58966	2227
4818	58979	2215
4819	58991	2203
4820	59003	2190
4821	59016	2178
4822	59027	2166
4823	59039	2153
4824	59049	2141
4825	59061	2129
4826	59074	2117
4827	59086	2104
4828	59098	2092
4829	59110	2080
4830	59123	2068
4831	59136	2056
4832	59147	2043
4833	59159	2031
4834	59170	2019
4835	59184	2007
4836	59196	1994
4837	59208	1982
4838	59222	1970
4839	59235	1958
4840	59246	1945
4841	59259	1933
4842	59271	1921
4843	59283	1909
4844	59296	1897
4845	59309	1884
4846	59322	1872
4847	59335	1860
4848	59347	1848
4849	59359	1835
4850	59372	1823
4851	59385	1811
4852	59397	1799
4853	59409	1786
4854	59421	1774
4855	59433	1762
4856	59445	1750
4857	59458	1737
4858	59469	1725
4859	59481	1713
4860	59494	1701
4861	59506	1689
4862	59518	1676
4863	59530	1664
4864	59544	1652
4865	59556	1640
4866	59569	1627
4867	59582	1615
4868	59595	1603
4869	59609	1591
4870	59623	1579
4871	59636	1566
4872	59648	1554
4873	59660	1542
4874	59671	1530
4875	59684	1517
4876	59697	1505
4877	59710	1493
4878	59722	1481
4879	59734	1468
4880	59745	1456
4881	59758	1444
4882	59771	1432
4883	59783	1419
4884	59795	1407
4885	59807	1395
4886	59819	1383
4887	59832	1370
4888	59844	1358
4889	59856	1346
4890	59869	1334
4891	59884	1322
4892	59901	1309
4893	59915	1297
4894	59929	1285
4895	59944	1273
4896	59957	1261
4897	59970	1248
4898	59983	1236
4899	59998	1224
4900	60011	1212
4901	60023	1199
4902	60036	1187
4903	60050	1175
4904	60063	1163
4905	60075	1151
4906	60087	1138
4907	60101	1126
4908	60115	1114
4909	60127	1102
4910	60140	1089
4911	60152	1077
4912	60165	1065
4913	60177	1053
4914	60189	1040
4915	60201	1028
4916	60212	1016
4917	60225	1004
4918	60237	991
4919	60249	979
4920	60263	967
4921	60276	955
4922	60287	942
4923	60299	930
4924	60312	918
4925	60324	906
4926	60337	893
4927	60350	881
4928	60362	869
4929	60375	857
4930	60388	845
4931	60400	832
4932	60413	820
4933	60426	808
4934	60438	796
4935	60450	783
4936	60463	771
4937	60474	759
4938	60486	747
4939	60497	734
4940	60509	722
4941	60521	710
4942	60535	698
4943	60547	685
4944	60559	673
4945	60571	661
4946	60584	649
4947	60597	636
4948	60611	624
4949	60623	612
4950	60635	600
4951	60647	587
4952	60659	575
4953	60670	563
4954	60682	551
4955	60695	538
4956	60709	526
4957	60720	514
4958	60731	502
4959	60743	489
4960	60755	477
4961	60768	465
4962	60781	453
4963	60794	440
4964	60805	428
4965	60818	416
4966	60830	404
4967	60842	391
4968	60852	379
4969	60863	367
4970	60875	355
4971	60887	342
4972	60899	330
4973	60911	318
4974	60924	306
4975	60936	293
4976	60949	281
4977	60961	269
4978	60973	257
4979	60985	244
4980	60997	232
4981	61008	220
4982	61020	208
4983	61033	195
4984	61046	183
4985	61058	171
4986	61069	159
4987	61081	146
4988	61093	134
4989	61106	122
4990	61120	110
4991	61133	97
4992	61146	85
4993	61160	73
4994	61172	61
4995	61185	48
4996	61197	36
4997	61210	24
4998	61224	12
4999	61235	0
